지점,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(hr)
401,2022-01-02 23:00,-2.6,309.1,1.3,0,,,,5.62,1.9
401,2022-01-03 00:00,-3.4,196,.7,0,,,,4.46,3.9
401,2022-01-03 01:00,-4.6,189.4,.7,0,,,,0,0
401,2022-01-03 02:00,-6.1,174.5,.9,0,,,,0,0
401,2022-01-03 03:00,-6.8,162.8,.5,0,,,,.01,0
401,2022-01-03 04:00,-6.7,183.1,.8,0,,,,0,0
401,2022-01-03 05:00,-7.3,172.2,.7,0,,,,.02,0
401,2022-01-03 06:00,-7.5,160.7,1.3,0,,,,0,0
401,2022-01-03 07:00,-7.5,149.4,.8,0,,,,.03,0
401,2022-01-03 08:00,-7.2,177.8,.9,0,,,,-.03,0
401,2022-01-03 09:00,-5,138.4,1,0,,,,.03,0
401,2022-01-03 10:00,-2.7,154.3,1.2,0,,,,-.03,0
401,2022-01-03 11:00,-1.3,116.2,1.1,0,,,,.03,0
401,2022-01-03 12:00,1.4,194.8,1.2,0,,,,-.03,0
401,2022-01-03 13:00,2.1,337.4,1.5,0,,,,.03,0
401,2022-01-03 14:00,2.4,261.8,1.6,0,,,,-.03,0
401,2022-01-03 15:00,2.1,310.4,1.5,0,,,,.03,0
401,2022-01-03 16:00,2.7,208.5,1.2,0,,,,-.03,0
401,2022-01-03 17:00,2.3,190.6,1,0,,,,.03,0
401,2022-01-03 18:00,2,191.5,.9,0,,,,-.03,0
401,2022-01-03 19:00,1.5,147.2,1.2,0,,,,.03,0
401,2022-01-03 20:00,1.4,140.5,.8,0,,,,-.03,0
401,2022-01-03 21:00,.9,153.2,1.3,0,,,,.03,0
401,2022-01-03 22:00,1.1,180.5,1.1,0,,,,-.03,0
401,2022-01-03 23:00,.3,147.8,.7,0,,,,.03,0
401,2022-01-04 00:00,.9,0,.4,0,,,,-.03,0
401,2022-01-04 01:00,1.2,317.2,2.2,0,,,,0,0
401,2022-01-04 02:00,.6,308.1,2.4,0,,,,0,0
401,2022-01-04 03:00,-.6,309,1.6,0,,,,0,0
401,2022-01-04 04:00,-1.1,316.2,2.3,0,,,,0,0
401,2022-01-04 05:00,-2.2,326.5,.7,0,,,,0,0
401,2022-01-04 06:00,-2.1,316.6,2.6,0,,,,0,0
401,2022-01-04 07:00,-2.6,319,1.6,0,,,,0,0
401,2022-01-04 08:00,-3.1,312.6,1.4,0,,,,0,0
401,2022-01-04 09:00,-2.5,306.5,1.6,0,,,,0,0
401,2022-01-04 10:00,-2.3,318.5,2,0,,,,1.08,1
401,2022-01-04 11:00,-1.3,310.3,2,0,,,,-1.08,-1
401,2022-01-04 12:00,-.2,306.7,2,0,,,,1.08,1
401,2022-01-04 13:00,0,316.6,2.7,0,,,,-1.08,-1
401,2022-01-04 14:00,.3,324.7,2.6,0,,,,1.08,1
401,2022-01-04 15:00,.6,321.3,2.2,0,,,,-1.08,-1
401,2022-01-04 16:00,.7,321.8,2.2,0,,,,1.08,1
401,2022-01-04 17:00,-.1,313,3,0,,,,-1.08,-1
401,2022-01-04 18:00,-.4,311.9,2.9,0,,,,1.08,1
401,2022-01-04 19:00,-.8,298.5,1.3,0,,,,-1.08,-1
401,2022-01-04 20:00,-1.1,311.3,1.8,0,,,,1.08,1
401,2022-01-04 21:00,-1.8,314.5,2.1,0,,,,-1.08,-1
401,2022-01-04 22:00,-2.5,322.2,1.1,0,,,,1.08,1
401,2022-01-04 23:00,-2.9,224.4,.8,0,,,,-1.08,-1
401,2022-01-05 00:00,-4.8,175.9,.9,0,,,,1.08,1
401,2022-01-05 01:00,-6,159.1,1,0,,,,0,0
401,2022-01-05 02:00,-6,173,1.1,0,,,,0,0
401,2022-01-05 03:00,-6.6,167.9,1.1,0,,,,0,0
401,2022-01-05 04:00,-6.9,177.8,.8,0,,,,0,0
401,2022-01-05 05:00,-6.7,171.4,1.2,0,,,,0,0
401,2022-01-05 06:00,-6.7,161.5,1.2,0,,,,0,0
401,2022-01-05 07:00,-6.4,163.3,1.3,0,,,,0,0
401,2022-01-05 08:00,-6.1,156.8,1.1,0,,,,0,0
401,2022-01-05 09:00,-4.6,154.9,1.2,0,,,,0,0
401,2022-01-05 10:00,-3.7,112.2,.9,0,,,,0,0
401,2022-01-05 11:00,-2,122.8,.7,0,,,,0,0
401,2022-01-05 12:00,-1,60,1.3,0,,,,0,0
401,2022-01-05 13:00,.1,339.6,.8,0,,,,0,0
401,2022-01-05 14:00,1.5,118.3,1.4,0,,,,0,0
401,2022-01-05 15:00,2.1,166.2,.8,0,,,,0,0
401,2022-01-05 16:00,2.3,120.3,.9,0,,,,0,0
401,2022-01-05 17:00,2.6,267.3,.9,0,,,,0,0
401,2022-01-05 18:00,1.3,308.8,.7,0,,,,0,0
401,2022-01-05 19:00,1.5,307.9,1.6,0,,,,0,0
401,2022-01-05 20:00,1.5,217.8,.8,0,,,,0,0
401,2022-01-05 21:00,1.1,190.8,.8,0,,,,0,0
401,2022-01-05 22:00,.4,309,1.1,0,,,,0,0
401,2022-01-05 23:00,-.4,178.8,.7,0,,,,0,0
401,2022-01-06 00:00,-.9,251.8,.6,0,,,,0,0
401,2022-01-06 01:00,-1.8,249.9,.6,0,,,,0,0
401,2022-01-06 02:00,-1.8,266.7,.8,0,,,,0,0
401,2022-01-06 03:00,-4.1,173.1,.8,0,,,,0,0
401,2022-01-06 04:00,-4.4,184.9,.9,0,,,,0,0
401,2022-01-06 05:00,-3.3,315.3,.8,0,,,,0,0
401,2022-01-06 06:00,-3.1,319.4,1.3,0,,,,0,0
401,2022-01-06 07:00,-3.3,296.5,1.1,0,,,,0,0
401,2022-01-06 08:00,-2.8,267.7,.7,0,,,,0,0
401,2022-01-06 09:00,-2.5,305.5,1.5,0,,,,0,0
401,2022-01-06 10:00,-1.3,335.2,1.1,0,,,,0,0
401,2022-01-06 11:00,.1,310.3,2.2,0,,,,0,0
401,2022-01-06 12:00,1.5,325.5,1.7,0,,,,0,0
401,2022-01-06 13:00,1.6,305.5,2.7,0,,,,0,0
401,2022-01-06 14:00,2.9,306.1,2.2,0,,,,0,0
401,2022-01-06 15:00,2.4,306.6,3,0,,,,0,0
401,2022-01-06 16:00,2.6,300.7,1.7,0,,,,0,0
401,2022-01-06 17:00,2,316.3,2.1,0,,,,0,0
401,2022-01-06 18:00,1.8,312.8,1.9,0,,,,0,0
401,2022-01-06 19:00,1.1,315,2.9,0,,,,0,0
401,2022-01-06 20:00,.3,312.7,1.9,0,,,,0,0
401,2022-01-06 21:00,-.1,311.3,2.3,0,,,,0,0
401,2022-01-06 22:00,-1.1,265.2,.8,0,,,,0,0
401,2022-01-06 23:00,-1.4,296.8,1.1,0,,,,0,0
401,2022-01-07 00:00,-2.6,190.8,.9,0,,,,0,0
401,2022-01-07 01:00,-3.7,175.9,.9,0,,,,0,0
401,2022-01-07 02:00,-5.5,151.3,.6,0,,,,0,0
401,2022-01-07 03:00,-5.9,158.3,.9,0,,,,0,0
401,2022-01-07 04:00,-5.8,173.8,1.1,0,,,,0,0
401,2022-01-07 05:00,-6.5,164.6,1.2,0,,,,0,0
401,2022-01-07 06:00,-6.7,154.3,1.1,0,,,,0,0
401,2022-01-07 07:00,-6.3,143.7,1.6,0,,,,0,0
401,2022-01-07 08:00,-6.4,153.8,1,0,,,,0,0
401,2022-01-07 09:00,-4.3,153.9,1.3,0,,,,0,0
401,2022-01-07 10:00,-1.8,143.7,1.2,0,,,,0,0
401,2022-01-07 11:00,0,148,1.2,0,,,,0,0
401,2022-01-07 12:00,.9,301.9,1.2,0,,,,0,0
401,2022-01-07 13:00,2.4,306.6,1.8,0,,,,0,0
401,2022-01-07 14:00,3.1,340,1.3,0,,,,0,0
401,2022-01-07 15:00,3.8,333.3,1.5,0,,,,0,0
401,2022-01-07 16:00,3.3,315.3,2.6,0,,,,0,0
401,2022-01-07 17:00,2.7,308.6,1.5,0,,,,0,0
401,2022-01-07 18:00,1.9,224.9,.9,0,,,,0,0
401,2022-01-07 19:00,1,199,.7,0,,,,0,0
401,2022-01-07 20:00,.6,221.3,.7,0,,,,0,0
401,2022-01-07 21:00,-1.4,132.7,.7,0,,,,0,0
401,2022-01-07 22:00,-1.5,159.5,1,0,,,,0,0
401,2022-01-07 23:00,-2.8,148.7,1.1,0,,,,0,0
401,2022-01-08 00:00,-3.4,165.3,1,0,,,,0,0
401,2022-01-08 01:00,-4.2,163.5,1.1,0,,,,0,0
401,2022-01-08 02:00,-5,158.9,1.1,0,,,,0,0
401,2022-01-08 03:00,-5.4,168.2,1.1,0,,,,0,0
401,2022-01-08 04:00,-5.8,165.4,.9,0,,,,0,0
401,2022-01-08 05:00,-5.2,174.2,1.1,0,,,,0,0
401,2022-01-08 06:00,-5.1,170.8,1.1,0,,,,0,0
401,2022-01-08 07:00,-5.3,160.2,1.2,0,,,,0,0
401,2022-01-08 08:00,-5.3,137.4,.9,0,,,,0,0
401,2022-01-08 09:00,-3.7,155.8,1,0,,,,0,0
401,2022-01-08 10:00,-1.5,93.7,1.5,0,,,,0,0
401,2022-01-08 11:00,.3,92.2,1.1,0,,,,0,0
401,2022-01-08 12:00,2.7,189,1.5,0,,,,0,0
401,2022-01-08 13:00,4.2,181,1.7,0,,,,0,0
401,2022-01-08 14:00,4.2,140.7,2.3,0,,,,0,0
401,2022-01-08 15:00,4.5,182.1,1.2,0,,,,0,0
401,2022-01-08 16:00,4.6,200.1,.6,0,,,,0,0
401,2022-01-08 17:00,4.5,170.3,.9,0,,,,0,0
401,2022-01-08 18:00,4.1,184.8,.6,0,,,,0,0
401,2022-01-08 19:00,4.4,190.2,.8,0,,,,0,0
401,2022-01-08 20:00,2.4,136.7,.9,0,,,,0,0
401,2022-01-08 21:00,3.7,150.7,.9,0,,,,0,0
401,2022-01-08 22:00,3.3,107.4,.5,0,,,,0,0
401,2022-01-08 23:00,3.5,0,.4,0,,,,0,0
401,2022-01-09 00:00,3.6,0,.4,,,,,0,0
401,2022-01-09 01:00,4.1,0,.4,0,,,,0,0
401,2022-01-09 02:00,4.2,254.7,.6,0,,,,0,0
401,2022-01-09 03:00,3.3,184.5,.5,0,,,,0,0
401,2022-01-09 04:00,2.3,292.6,1.3,0,,,,0,0
401,2022-01-09 05:00,1.5,317.8,2.2,0,,,,0,0
401,2022-01-09 06:00,.2,192.8,.6,0,,,,0,0
401,2022-01-09 07:00,.6,307.9,1.6,0,,,,0,0
401,2022-01-09 08:00,.2,320,1.1,0,,,,0,0
401,2022-01-09 09:00,.7,280.7,.9,0,,,,0,0
401,2022-01-09 10:00,.8,308.5,1.6,0,,,,0,0
401,2022-01-09 11:00,2,301.9,1.3,0,,,,0,0
401,2022-01-09 12:00,2.3,298.2,1.2,0,,,,0,0
401,2022-01-09 13:00,4.1,190.6,1.3,0,,,,0,0
401,2022-01-09 14:00,3.9,309.8,1.5,0,,,,0,0
401,2022-01-09 15:00,4.6,291.4,1.1,0,,,,0,0
401,2022-01-09 16:00,4.7,325.5,.8,0,,,,0,0
401,2022-01-09 17:00,4.1,306.2,1.4,0,,,,0,0
401,2022-01-09 18:00,3.4,311.4,1,0,,,,0,0
401,2022-01-09 19:00,2.9,304.7,.8,0,,,,0,0
401,2022-01-09 20:00,1.7,196,1,0,,,,0,3.9
401,2022-01-09 21:00,.2,178,1.1,0,,,,0,0
401,2022-01-09 22:00,-1,158.3,1,0,,,,0,3.9
401,2022-01-09 23:00,-1.5,161.5,1,0,,,,0,0
401,2022-01-10 00:00,-2.1,168.9,1.1,0,,,,0,3.9
401,2022-01-10 01:00,-2.9,162,1.1,0,,,,0,0
401,2022-01-10 02:00,-3.3,171.6,1.1,0,,,,0,0
401,2022-01-10 03:00,-3.3,170.8,1.2,0,,,,0,0
401,2022-01-10 04:00,-3.9,160.4,1.1,0,,,,0,0
401,2022-01-10 05:00,-3.8,165,.9,0,,,,0,0
401,2022-01-10 06:00,-3.2,164.3,1.3,0,,,,0,0
401,2022-01-10 07:00,-3.2,152.7,1,0,,,,0,0
401,2022-01-10 08:00,-3.4,155.8,1.2,0,,,,0,0
401,2022-01-10 09:00,-2.2,154.7,1,0,,,,0,0
401,2022-01-10 10:00,-1.1,139.8,1,0,,,,0,0
401,2022-01-10 11:00,1.6,115.5,1.2,0,,,,0,0
401,2022-01-10 12:00,3.4,283.1,1.1,0,,,,0,0
401,2022-01-10 13:00,4.5,345.8,1.2,0,,,,0,0
401,2022-01-10 14:00,4.8,309.2,2.4,0,,,,0,0
401,2022-01-10 15:00,5,324.3,1.4,0,,,,0,0
401,2022-01-10 16:00,4.3,313.6,2,0,,,,0,0
401,2022-01-10 17:00,3.7,311.6,2.4,0,,,,0,0
401,2022-01-10 18:00,3.4,309.7,1.5,0,,,,0,0
401,2022-01-10 19:00,3.2,308.1,1.7,0,,,,0,0
401,2022-01-10 20:00,2.3,288.4,1.2,0,,,,0,0
401,2022-01-10 21:00,2,166.6,1,0,,,,0,0
401,2022-01-10 22:00,2.3,194.9,1.4,0,,,,0,0
401,2022-01-10 23:00,1,198.7,1.2,0,,,,0,0
401,2022-01-11 00:00,0,153.4,.5,0,,,,0,0
401,2022-01-11 01:00,-.8,315.9,4.7,0,,,,0,0
401,2022-01-11 02:00,-2.1,315.9,5,0,,,,0,0
401,2022-01-11 03:00,-3.6,314.5,5,0,,,,0,0
401,2022-01-11 04:00,-5.2,320.7,4,0,,,,0,0
401,2022-01-11 05:00,-6.1,314.2,3.5,0,,,,0,0
401,2022-01-11 06:00,-6.8,316.4,4.1,0,,,,0,0
401,2022-01-11 07:00,-7.4,312.5,4.3,0,,,,0,0
401,2022-01-11 08:00,-8.1,320.8,4.2,0,,,,0,0
401,2022-01-11 09:00,-8.5,310,4.9,0,,,,0,0
401,2022-01-11 10:00,-7.8,318.2,3,0,,,,0,0
401,2022-01-11 11:00,-6.4,324.1,3,0,,,,0,0
401,2022-01-11 12:00,-6.1,306.6,2.6,0,,,,0,0
401,2022-01-11 13:00,-5.3,322.7,3,0,,,,0,0
401,2022-01-11 14:00,-4.7,329.3,2.8,0,,,,0,0
401,2022-01-11 15:00,-4.7,321.3,4,0,,,,0,0
401,2022-01-11 16:00,-4.7,312.7,4.1,0,,,,0,0
401,2022-01-11 17:00,-5.1,315.7,3.1,0,,,,0,0
401,2022-01-11 18:00,-5.6,316.3,2.9,0,,,,0,0
401,2022-01-11 19:00,-6.4,318.8,4.2,0,,,,0,0
401,2022-01-11 20:00,-7.4,311.8,3.7,0,,,,0,0
401,2022-01-11 21:00,-7.9,321.7,3.8,0,,,,0,0
401,2022-01-11 22:00,-8.6,312.4,2,0,,,,0,0
401,2022-01-11 23:00,-8.8,313.2,2,0,,,,0,0
401,2022-01-12 00:00,-9,314.4,1.6,0,,,,0,0
401,2022-01-12 01:00,-8.9,314.2,2.2,0,,,,0,0
401,2022-01-12 02:00,-8.9,325.5,2.2,0,,,,0,0
401,2022-01-12 03:00,-8.9,308.5,2.4,0,,,,0,0
401,2022-01-12 04:00,-9,325.1,1.6,0,,,,0,0
401,2022-01-12 05:00,-8.8,307,2.5,0,,,,0,0
401,2022-01-12 06:00,-8.9,314.4,1.9,0,,,,0,0
401,2022-01-12 07:00,-9,304.6,1.7,0,,,,0,0
401,2022-01-12 08:00,-8.9,327.3,2.1,0,,,,0,0
401,2022-01-12 09:00,-8.3,315.7,1.9,0,,,,0,0
401,2022-01-12 10:00,-8.1,310.2,2.9,0,,,,0,0
401,2022-01-12 11:00,-7.1,315.5,2.9,0,,,,0,0
401,2022-01-12 12:00,-4.9,345.9,1.7,0,,,,0,3.8
401,2022-01-12 13:00,-5.3,318.5,2.2,0,,,,0,.9
401,2022-01-12 14:00,-4.2,315,2.5,0,,,,0,4.9
401,2022-01-12 15:00,-3.7,319.4,2.3,0,,,,0,1.9
401,2022-01-12 16:00,-3.8,311.6,2.8,0,,,,9.55,5.5
401,2022-01-12 17:00,-4.2,310.9,3.2,0,,,,-9.55,1.9
401,2022-01-12 18:00,-4.2,308.5,2.3,0,,,,9.55,5.5
401,2022-01-12 19:00,-4.4,317.5,2.5,0,,,,-9.55,1.9
401,2022-01-12 20:00,-4.5,316.7,1.9,0,,,,9.55,-1.9
401,2022-01-12 21:00,-4.4,315.8,1.9,0,,,,-9.55,9.3
401,2022-01-12 22:00,-4.5,320.6,2,0,,,,9.55,-9.3
401,2022-01-12 23:00,-4.8,307.4,1.1,0,,,,-9.55,9.3
401,2022-01-13 00:00,-5.2,310.7,1.8,0,,,,9.55,-9.3
401,2022-01-13 01:00,-5.2,313.6,2.3,0,,,,0,0
401,2022-01-13 02:00,-5.5,334.5,1.4,0,,,,0,0
401,2022-01-13 03:00,-5.2,304.6,1.4,0,,,,0,0
401,2022-01-13 04:00,-5.4,299.3,1,0,,,,0,0
401,2022-01-13 05:00,-5.4,312.3,1.9,0,,,,0,0
401,2022-01-13 06:00,-5.4,320.4,3.1,0,,,,0,0
401,2022-01-13 07:00,-5.4,310.1,3.8,0,,,,0,0
401,2022-01-13 08:00,-5.8,315.5,4.3,0,,,,0,0
401,2022-01-13 09:00,-5.4,315.5,2.5,0,,,,0,0
401,2022-01-13 10:00,-5.2,318.1,4,0,,,,0,0
401,2022-01-13 11:00,-4.7,319.4,4.6,0,,,,0,0
401,2022-01-13 12:00,-4.4,316.1,5.3,0,,,,0,0
401,2022-01-13 13:00,-3.5,317.5,3.9,0,,,,0,0
401,2022-01-13 14:00,-3.5,322.9,4.5,0,,,,0,0
401,2022-01-13 15:00,-3.7,311.1,4.1,0,,,,0,0
401,2022-01-13 16:00,-3.6,311.5,3.7,0,,,,0,0
401,2022-01-13 17:00,-4.5,311.7,4.8,0,,,,0,0
401,2022-01-13 18:00,-5.2,313.3,4.7,0,,,,0,0
401,2022-01-13 19:00,-5.9,311.7,2.9,0,,,,0,0
401,2022-01-13 20:00,-6.4,318.8,4.5,0,,,,0,0
401,2022-01-13 21:00,-6.5,310.7,3.1,0,,,,0,0
401,2022-01-13 22:00,-6.5,312.4,2.7,0,,,,0,0
401,2022-01-13 23:00,-6.5,311.3,3.1,0,,,,0,0
401,2022-01-14 00:00,-6.6,317.5,2.3,0,,,,0,0
401,2022-01-14 01:00,-6.8,322.6,1.7,0,,,,0,0
401,2022-01-14 02:00,-6.9,334.3,1.6,0,,,,0,0
401,2022-01-14 03:00,-7,318.4,1.8,0,,,,0,0
401,2022-01-14 04:00,-7.1,317.1,2.8,0,,,,0,0
401,2022-01-14 05:00,-7.4,311.1,1.7,0,,,,0,0
401,2022-01-14 06:00,-7.2,291.7,1.6,0,,,,0,0
401,2022-01-14 07:00,-7.5,313.7,1.5,0,,,,0,0
401,2022-01-14 08:00,-7.3,304.6,1.7,0,,,,0,0
401,2022-01-14 09:00,-7.1,329.7,1.8,0,,,,0,0
401,2022-01-14 10:00,-5,356.5,1,0,,,,0,0
401,2022-01-14 11:00,-4.1,269.3,1,0,,,,0,0
401,2022-01-14 12:00,-2.8,259.5,.8,0,,,,0,0
401,2022-01-14 13:00,-1.3,186.9,1.3,0,,,,0,4.7
401,2022-01-14 14:00,-.9,311.9,1.8,0,,,,0,1.1
401,2022-01-14 15:00,-.4,243.2,1.4,0,,,,0,5.6
401,2022-01-14 16:00,.3,293.4,1.1,0,,,,0,2
401,2022-01-14 17:00,-.4,300.4,1.4,0,,,,0,5.6
401,2022-01-14 18:00,-.5,220.8,.7,0,,,,0,2
401,2022-01-14 19:00,-1.4,210.6,.5,0,,,,0,5.6
401,2022-01-14 20:00,-2.6,185.9,.5,0,,,,0,-5.6
401,2022-01-14 21:00,-1.6,213.9,.6,0,,,,0,13.1
401,2022-01-14 22:00,-2.2,261.2,.9,0,,,,0,-5.6
401,2022-01-14 23:00,-3.1,176.3,1,0,,,,0,13.1
401,2022-01-15 00:00,-4.1,149.5,.7,0,,,,0,-13.1
401,2022-01-15 01:00,-4.7,150.5,1.1,0,,,,0,0
401,2022-01-15 02:00,-4.3,176.5,1,0,,,,0,0
401,2022-01-15 03:00,-4.7,163.3,1.1,0,,,,0,0
401,2022-01-15 04:00,-5.1,171.8,1,0,,,,0,0
401,2022-01-15 05:00,-5.1,165.6,1.1,0,,,,0,0
401,2022-01-15 06:00,-4.2,162.8,1,0,,,,0,0
401,2022-01-15 07:00,-4.1,151.1,1.1,0,,,,0,0
401,2022-01-15 08:00,-3.4,168.1,1,0,,,,.03,0
401,2022-01-15 09:00,-3.1,158.6,1.4,0,,,,.48,.4
401,2022-01-15 10:00,-1.7,125.5,1.2,0,,,,.52,1
401,2022-01-15 11:00,.2,104.9,2.5,0,,,,-.52,.7
401,2022-01-15 12:00,1.4,110,1.8,0,,,,.52,1
401,2022-01-15 13:00,1.9,124.7,1.3,0,,,,-.52,.7
401,2022-01-15 14:00,2.1,113.6,.9,0,,,,.52,1.7
401,2022-01-15 15:00,2.8,120.7,1.5,0,,,,-.52,1.7
401,2022-01-15 16:00,2.9,101,.6,0,,,,.52,2.5
401,2022-01-15 17:00,2.9,113.8,.7,0,,,,-.52,1.8
401,2022-01-15 18:00,2.7,146.6,.9,0,,,,.52,2.5
401,2022-01-15 19:00,2.6,134.3,1.2,0,,,,-.52,-2.5
401,2022-01-15 20:00,2.6,138.8,.8,0,,,,.52,2.5
401,2022-01-15 21:00,2.6,160.7,.7,0,,,,-.52,-2.5
401,2022-01-15 22:00,2.7,150.7,1.3,0,,,,.52,2.5
401,2022-01-15 23:00,2.4,0,.3,0,,,,-.52,-2.5
401,2022-01-16 00:00,2.1,146.5,1,0,,,,.52,2.5
401,2022-01-16 01:00,2.3,207.8,.5,0,,,,0,0
401,2022-01-16 02:00,2.9,0,.4,0,,,,0,0
401,2022-01-16 03:00,3.2,342.3,.6,0,,,,0,0
401,2022-01-16 04:00,2.7,0,.3,0,,,,0,0
401,2022-01-16 05:00,2.2,320.7,2,0,,,,0,0
401,2022-01-16 06:00,.9,315.8,2.4,0,,,,0,0
401,2022-01-16 07:00,0,307.4,1.9,0,,,,0,0
401,2022-01-16 08:00,-1,306.2,.8,0,,,,0,0
401,2022-01-16 09:00,-2.4,321.8,3.2,0,,,,0,0
401,2022-01-16 10:00,-2.4,309.5,3.8,0,,,,0,0
401,2022-01-16 11:00,-1.6,314.5,3.1,0,,,,0,0
401,2022-01-16 12:00,-1.3,314.9,3.3,0,,,,0,0
401,2022-01-16 13:00,-.2,321.4,3.1,0,,,,0,3.2
401,2022-01-16 14:00,-.6,286.6,2.1,0,,,,0,1
401,2022-01-16 15:00,.2,219.7,1.9,0,,,,0,4.2
401,2022-01-16 16:00,-.9,309.9,3.6,0,,,,0,1.8
401,2022-01-16 17:00,-1.3,319.1,1,0,,,,0,4.2
401,2022-01-16 18:00,-1.6,295.1,1.4,0,,,,0,1.8
401,2022-01-16 19:00,-2,241.4,1.1,0,,,,0,4.2
401,2022-01-16 20:00,-2.5,317.5,2.7,0,,,,0,1.8
401,2022-01-16 21:00,-3.1,308.4,3.4,0,,,,0,4.2
401,2022-01-16 22:00,-4.2,313.6,4,0,,,,0,1.8
401,2022-01-16 23:00,-5.1,323.3,2.9,0,,,,0,4.2
401,2022-01-17 00:00,-6,313,2.6,0,,,,0,1.8
401,2022-01-17 01:00,-6.5,317.3,1.3,0,,,,0,0
401,2022-01-17 02:00,-6.6,232.8,.8,0,,,,0,0
401,2022-01-17 03:00,-6.5,304.5,1.6,0,,,,0,0
401,2022-01-17 04:00,-6.6,310,1.8,0,,,,0,0
401,2022-01-17 05:00,-6.5,316.2,1.5,0,,,,0,0
401,2022-01-17 06:00,-6.7,172.4,1.1,0,,,,0,0
401,2022-01-17 07:00,-6.1,213.2,.8,0,,,,0,0
401,2022-01-17 08:00,-8.5,123.4,1.1,0,,,,0,0
401,2022-01-17 09:00,-5.6,128.3,1.2,0,,,,0,0
401,2022-01-17 10:00,-3.3,204,1.4,0,,,,0,.8
401,2022-01-17 11:00,-2.4,304.1,1.6,0,,,,0,1
401,2022-01-17 12:00,-.7,302.2,1.3,0,,,,0,1.8
401,2022-01-17 13:00,.1,188,1.6,0,,,,0,2
401,2022-01-17 14:00,-.5,301.9,1.9,0,,,,0,2.8
