centroid_lon,centroid_lat,침수된 지역의 평균 지형 고도,침수 시작 날짜,침수 종료 날짜,침수 시작 시간,침수 종료 시간,GU_NAM,배수정보,1시간 누적 강수량(mm),1시간 10분 평균 강수량(mm),1시간 시간당 강수량(mm),2시간 누적 강수량(mm),2시간 10분 평균 강수량(mm),2시간 시간당 강수량(mm),3시간 누적 강수량(mm),3시간 10분 평균 강수량(mm),3시간 시간당 강수량(mm),4시간 누적 강수량(mm),4시간 10분 평균 강수량(mm),4시간 시간당 강수량(mm),5시간 누적 강수량(mm),5시간 10분 평균 강수량(mm),5시간 시간당 강수량(mm),6시간 누적 강수량(mm),6시간 10분 평균 강수량(mm),6시간 시간당 강수량(mm),7시간 누적 강수량(mm),7시간 10분 평균 강수량(mm),7시간 시간당 강수량(mm),8시간 누적 강수량(mm),8시간 10분 평균 강수량(mm),8시간 시간당 강수량(mm),9시간 누적 강수량(mm),9시간 10분 평균 강수량(mm),9시간 시간당 강수량(mm),10시간 누적 강수량(mm),10시간 10분 평균 강수량(mm),10시간 시간당 강수량(mm),11시간 누적 강수량(mm),11시간 10분 평균 강수량(mm),11시간 시간당 강수량(mm),12시간 누적 강수량(mm),12시간 10분 평균 강수량(mm),12시간 시간당 강수량(mm)
127.0239935,37.63940847,32.47,20180826,20180901,2018-08-26 01:00:00,5,강북구,5.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0244433,37.6394905,32.2,20180826,20180901,2018-08-26 01:00:00,5,강북구,5.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.023975,37.63929279,32.47,20180826,20180901,2018-08-26 01:00:00,5,강북구,5.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0235016,37.63880311,32.46,20180826,20180901,2018-08-26 01:00:00,5,강북구,5.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0232233,37.63838571,32.46,20180826,20180901,2018-08-26 01:00:00,5,강북구,4.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0232233,37.63838571,32.46,20180826,20180901,2018-08-26 01:00:00,5,강북구,4.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0230577,37.63818843,32.85,20180826,20180901,2018-08-26 01:00:00,5,강북구,4.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0232732,37.63813537,32.85,20180826,20180901,2018-08-26 01:00:00,5,강북구,4.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0215487,37.63490612,36.5,20180826,20180901,2018-08-26 01:00:00,5,강북구,4.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.031054,37.64177391,30.81,20180826,20180901,2018-08-26 01:00:00,5,강북구,3.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.031054,37.64177391,30.81,20180826,20180901,2018-08-26 01:00:00,5,강북구,3.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0308538,37.64166832,30.81,20180826,20180901,2018-08-26 01:00:00,5,강북구,3.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0114708,37.64120755,50.59,20180826,20180901,2018-08-26 01:00:00,5,강북구,2.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0075314,37.64184044,75.62,20180826,20180901,2018-08-26 01:00:00,5,강북구,2.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0129926,37.64282174,47.42,20180826,20180901,2018-08-26 01:00:00,5,강북구,2.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0118114,37.64424562,46.28,20180826,20180901,2018-08-26 01:00:00,5,강북구,4.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0118114,37.64424562,46.28,20180826,20180901,2018-08-26 01:00:00,5,강북구,4.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0097019,37.64478114,58.85,20180826,20180901,2018-08-26 01:00:00,5,강북구,4.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0119984,37.6427369,47.98,20180826,20180901,2018-08-26 01:00:00,5,강북구,4.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0089616,37.64280659,67.45,20180826,20180901,2018-08-26 01:00:00,5,강북구,2.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0089616,37.64280659,67.45,20180826,20180901,2018-08-26 01:00:00,5,강북구,2.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0117299,37.64665376,46.93,20180826,20180901,2018-08-26 01:00:00,5,강북구,2.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0080495,37.64369648,63.19,20180826,20180901,2018-08-26 01:00:00,5,강북구,4.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0086141,37.64205702,77.33,20180826,20180901,2018-08-26 01:00:00,5,강북구,2.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0086141,37.64205702,77.33,20180826,20180901,2018-08-26 01:00:00,5,강북구,2.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0375912,37.63518388,26.24,20180826,20180901,2018-08-26 01:00:00,5,강북구,999.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0249843,37.61902503,36.43,20180826,20180901,2018-08-26 01:00:00,5,강북구,1.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0229418,37.61991476,39.4,20180826,20180901,2018-08-26 01:00:00,5,강북구,2.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0311118,37.63632935,28.99,20180826,20180901,2018-08-26 01:00:00,5,강북구,4.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0055904,37.64650061,72.46,20180826,20180901,2018-08-26 01:00:00,5,강북구,4.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0166114,37.63144954,48.76,20180826,20180901,2018-08-26 01:00:00,5,강북구,1.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0246246,37.64690049,32.14,20180826,20180901,2018-08-26 01:00:00,5,강북구,3.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0246246,37.64690049,32.14,20180826,20180901,2018-08-26 01:00:00,5,강북구,3.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0216675,37.64828595,34.82,20180826,20180901,2018-08-26 01:00:00,5,강북구,2.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
127.0114264,37.64823824,44.71,20180826,20180901,2018-08-26 01:00:00,5,강북구,4.0,0.5,0.08333333333333333,0.5,0.5,0.041666666666666664,0.25,0.5,0.027777777777777776,0.16666666666666666,0.5,0.020833333333333332,0.125,0.5,0.016666666666666666,0.1,0.5,0.013888888888888888,0.08333333333333333,0.5,0.011904761904761904,0.07142857142857142,0.5,0.010416666666666666,0.0625,0.5,0.009259259259259259,0.05555555555555555,0.5,0.008333333333333333,0.05,0.5,0.007575757575757576,0.045454545454545456,0.5,0.006944444444444444,0.041666666666666664
